,id,custom_id,name,url,abbreviation,classification
28720,28721,585925236126-95,"ASOCIACIÓN ESPAÑOLA DE EMPRESAS TECNOLÓGICAS DE DEFENSA, SEGURIDAD, AERONÁUTICA Y ESPACIO",www.tedae.org,TEDAE,
28721,28722,585925236126-95,CLUSTER AERONÁUTICO Y DE ESPACIO DEL PAÍS VASCO.,www.hegan.com,HEGAN,
28722,28723,585925236126-95,,https://eurospace.org/,EUROSPACE,
28723,28724,608047136188-56,INTERFISH ESPAÑA,https://interfish.es/,INTERPROFESIONAL PESQUERA,
28724,28725,473889733171-40,EUROCROWD,,,
28725,28726,473889733171-40,UK Crowdfunding Association,,,
28726,28727,473889733171-40,Innovate Finance,,,
28727,28728,473889733171-40,UK Business Angels Association,,,
28728,28729,879658235260-39,FEAM,https://www.feam.eu/policy-priorities-2/sapea/,,
28729,28730,879658235260-39,FEAM,https://www.feam.eu/policy-priorities-2/periscope-2/,,
28730,28731,879658235260-39,FEAM,https://www.feam.eu/consultancy-services/,,
28731,28732,879658235260-39,SAPEA project,,,
28732,28733,879658235260-39,PERISCOPE project,,,
28733,28734,879658235260-39,EC Scientific Advice Mechanism,,SAM,
28734,28735,879658235260-39,DG Health,,,
28735,28736,070325730214-86,,www.kirchentag.de,,
28736,28737,070325730214-86,,http://www.steuer-gegen-armut.org,,
28737,28738,070325730214-86,,https://www.reichtum-umverteilen.de,,
28738,28739,070325730214-86,,https://netzwerk-steuergerechtigkeit.de,,
28739,28740,070325730214-86,,https://www.ekd.de/kkwv-31123.htm,,
28740,28741,070325730214-86,,http://aca-online.de,,
28741,28742,070325730214-86,,http://www.netzwerk-oe.de,,
28742,28743,070325730214-86,,http://www.allianz-fuer-den-freien-sonntag.de/startseite/,,
28743,28744,070325730214-86,,http://www.europeansundayalliance.eu,,
28744,28745,070325730214-86,,https://www.ceceurope.org/employment-and-social-issues/call-network/,,
28745,28746,070325730214-86,,http://www.umkehr-zum-leben.de/de/startseite/,,
28746,28747,070325730214-86,,https://www.adb.de,,
28747,28748,070325730214-86,,https://www.bpb.de,,
28748,28749,108461232380-63,,www.girp.eu,,
28749,28750,108461232380-63,,www.phagro.de,,
28750,28751,108461232380-63,,www.m-r-n.com,,
28751,28752,108461232380-63,,www.world50.com,,
28752,28753,475947931780-87,ECRE,https://www.ecre.org/,,
28753,28754,475947931780-87,ENS,https://www.statelessness.eu/,,
28754,28755,475947931780-87,EURAC,https://www.eurac-network.org/en,,
28755,28756,682909034863-16,No procede,,,
28756,28757,172039636517-45,,www.epsa.eu.com,,
28757,28758,517974629774-63,Union of European Medical Specialists,https://www.uems.eu/about-us/medical-specialties,UEMS,
28758,28759,517974629774-63,Section of Paediatrics,,,
28759,28760,517974629774-63,European Network of Paediatric Research at the European Medicines Agency,,Enpr-EMA,
28760,28761,517974629774-63,European Public Heath Alliance,https://epha.org/our-members/,EPHA,
28761,28762,512856833272-88,Bar associations,,,
28762,28763,930565637560-65,Synergrid,www.synergrid.be,,
28763,28764,930565637560-65,,http://www.cedec.com/,CEDEC,
28764,28765,930565637560-65,BECI,www.beci.be,,
28765,28766,930565637560-65,,www.feb.be,FEB,
28766,28767,949247229948-43,French American Foundation,,,
28767,28768,949247229948-43,Cercle des Européens,,,
28768,28769,949247229948-43,Harvard Alumni Belgium,,,
28769,28770,949247229948-43,Cluster Maritime Français,,,
28770,28771,949247229948-43,Association Française des Conseils en Lobbying,,,
28771,28772,274093330410-67,Trans Atlantic Consumer Dialogue,http://tacd.org/,,
28772,28773,392684236469-39,Accountancy Europe,https://www.accountancyeurope.eu/,,
28773,28774,392684236469-39,European Federation of Accountants and Auditors for SMEs,https://www.efaa.com/,EFAA,
28774,28775,593260135780-11,,,,
28775,28776,917141445795-70,Anaip,www.anaip.es,,
28776,28777,917141445795-70,Cicloplast,www.cicloplast.com,,
28777,28778,094679835090-66,British Medical Association,,,
28778,28779,094679835090-66,BMJ Publishing Group Limited,,,
28779,28780,099332335142-02,Forum Européen de la Jeunesse,,YFJ,
28780,28781,099332335142-02,UNITED for Intercultural Action,,,
28781,28782,099332335142-02,International Coordination Meeting of Youth Organisations,,ICMYO,
28782,28783,099332335142-02,United Network of Young Peacebuilders,,UNOY,
28783,28784,047046734270-87,The Finnish Association of Communication Professionals,https://www.procom.fi/,ProCom,
28784,28785,588179926430-62,BEUC,,,
28785,28786,588179926430-62,Consumers International,,,
28786,28787,405360241367-16,Bioenergy Europe,,,
28787,28788,405360241367-16,World Bioenergy Association,,,
28788,28789,963959431925-25,Pain Alliance Europe,,,
28789,28790,963959431925-25,European Migraine Headache Alliance,,,
28790,28791,102348633023-93,Hochschulrektorenkonferenz,,HRK,
28791,28792,540043333214-91,ETNO,,ETNO,abbreviation
28792,28793,540043333214-91,GSMA,,GSMA,abbreviation
28793,28794,905015632623-03,Forum da Sociedade Civil para o VIH/SIDA,https://www.sns.gov.pt/noticias/2017/01/10/forum-da-sociedade-civil-para-o-vih-sida/,,
28794,28795,905015632623-03,European Commission,https://ec.europa.eu/health/communicable_diseases/events_en#anchor2,,
28795,28796,133560632858-41,,,,
28796,28797,119397635730-23,DIN,https://www.din.de/de,,
28797,28798,126560332834-25,NLO,https://webgate.ec.europa.eu/hpf/network/access,,
28798,28799,126560332834-25,Thematic Networks,,,
28799,28800,126560332834-25,NLO Thematic Network,,,
28800,28801,126560332834-25,EU Health Policy Platform,,,
28801,28802,126560332834-25,NLO Stakeholder Network,,,
28802,28803,099688237908-74,Haga Initiative,https://www.hagainitiativet.se/,,
28803,28804,555527032178-75,Open Recognition Alliance,http://www.openrecognition.org,,
28804,28805,534243429549-34,,www.mygfsi.com,,
28805,28806,526035031876-51,European Federation of National Engineering Associations,https://www.feani.org/,FEANI,
28806,28807,526035031876-51,German Federation of Technical-Scientific Associations,http://www.dvt-net.de/,DVT,
28807,28808,048699535930-91,Consiglio dei notariati dell'UE,,,
28808,28809,048699535930-91,Unione Internazionale del Notariato,,,
28809,28810,070028236358-54,AENEAS Industry Association,,,
28810,28811,070028236358-54,SEMI Europe,,,
28811,28812,070028236358-54,High-Tech NL,,,
28812,28813,070028236358-54,European Round Table of Industrialists,,,
28813,28814,070028236358-54,BusinessEurope,,,
28814,28815,070028236358-54,FME,,,
28815,28816,790405735996-24,Global Coalition to Fight Financial Crime,https://www.gcffc.org/,,
28816,28817,790405735996-24,World Free Zones Organisation,https://www.worldfzo.org/,,
28817,28818,790405735996-24,International Anti-Counterfeiting Coalition,https://www.iacc.org/,,
28818,28819,790405735996-24,International Association of Chiefs of Police,https://www.theiacp.org/,,
28819,28820,307813536150-24,OR.PA.GU.,www.orpagu.com,OR.PA.GU.,abbreviation
28820,28821,307813536150-24,"Secretaría General de Pesca del Ministerio de Agricultura, Pesca y Alimentación del gobierno de España",,,
28821,28822,531047531752-02,TEam Data Spaces,,,
28822,28823,531047531752-02,,,Gaia-X,
28823,28824,684940134316-55,Financial Enterprises Association,http://www.alb-romania.ro/,,
28824,28825,684940134316-55,AmCham Romania,https://www.amcham.ro/,,
28825,28826,684940134316-55,Foreign Investors Council,https://fic.ro/,,
28826,28827,684940134316-55,British-Romanian Chamber of Commerce,http://brcconline.eu/,,
28827,28828,684940134316-55,Aspen Institute Romania,https://aspeninstitute.ro/,,
28828,28829,684940134316-55,Leasing and Credit Employers Association,,,
28829,28830,677792631190-74,UNEP FI,http://www.unepfi.org/news/vfu-uab-and-basa-join-as-unep-fi-supporting-institutions/,,
28830,28831,677792631190-74,Green and Sustainable Finance Cluster Germany,https://gsfc-germany.com/vfu/?cookie-state-change=1555354798031,,
28831,28832,677792631190-74,Forum Nachhaltige Geldanlagen,https://www.forum-ng.org/de/,,
28832,28833,685913332945-61,,www.cefic.be,,
28833,28834,685913332945-61,,www.r4cc.org,,
28834,28835,130305227617-65,Medicines for Europe,,,
28835,28836,130305227617-65,Medical Nutrition International,,,
28836,28837,818490635811-74,IFAC,,IFAC,abbreviation
28837,28838,818490635811-74,NOREA,,,
28838,28839,844984035602-19,,http://www.icfaw.org/,,
28839,28840,844984035602-19,,https://www.eurogroupforanimals.org/,,
28840,28841,844984035602-19,,https://wfa.org/,,
28841,28842,904711237497-56,Turkey Public Communications and Corporate Affairs Association,www.kiyed.org.tr,KIYED,
28842,28843,904711237497-56,Sociery of European Affairs Professionals,seap.be,SEAP,
28843,28844,591788027670-62,Network of Centers,https://networkofcenters.net/,,
28844,28845,591788027670-62,Leibniz-Forschungsverbund Science 2.0,http://www.leibniz-science20.de/,,
28845,28846,396221631530-64,International Fédération of the Red Cross and Red Crescent Societies,http://www.ifrc.org/,,
28846,28847,396221631530-64,Bureau de liaison Croix-Rouge/Union européenne,www.redcross.eu,,
28847,28848,582366131042-52,Gicat,,,
28848,28849,582366131042-52,Aerospace Valley,,,
28849,28850,582366131042-52,SAFE Cluster,,,
28850,28851,582366131042-52,Systematic,,,
28851,28852,582366131042-52,FrenchTech Méditerranée,,,
28852,28853,582366131042-52,Pole SCS,,,
28853,28854,582366131042-52,Hub FranceIA,,,
28854,28855,392598935042-05,Conferencia de Rectores de Universidades Españolas,http://www.crue.org/SitePages/Inicio.aspx,CRUE,
28855,28856,392598935042-05,Alianza 4 Universidades,http://alliance4universities.eu/,A4U,
28856,28857,392598935042-05,Youth European Research Universities,https://www.yerun.eu/,YERUN,
28857,28858,392598935042-05,Young Universities for the Future of Europe,https://yufe.eu,YUFE,
28858,28859,362196933783-87,EUROPLATFORMS,www.europlatforms.eu,,
28859,28860,362196933783-87,Confederación Española de Transporte de Mercancías,www.cetm.es,,
28860,28861,362196933783-87,Confederación de Organizaciones Empresariales,www.ceoe.es,,
28861,28862,362196933783-87,Unión Internacional de Transporte,www.iru.org,,
28862,28863,640644036417-11,Flanders.Bio,https://www.flanders.bio/,,
28863,28864,016117837485-22,National Trade Union Confederation,,Cartel Alfa,
28864,28865,016117837485-22,EUROFEDOP,,,
28865,28866,259243636952-64,Texel Energy Storage,,,
28866,28867,259243636952-64,European Association for Storage of Energy,http://ease-storage.eu,EASE,
28867,28868,755515438089-04,World Franchise Council,,,
28868,28869,065939529364-81,International Fertilizer Association,https://www.fertilizer.org/,IFA,
28869,28870,206348832825-42,Growing Media EUROPE,www.growing-media.eu/,,
28870,28871,206348832825-42,Latvian Employers Confederation,http://en.lddk.lv/lapa/the-lddk-2/,LDDK,
28871,28872,206348832825-42,Latvian Agricultural Organization Cooperation Council,http://www.losp.lv/about-laocc,LAOCC,
28872,28873,206348832825-42,Latvian Land Reclamation Association,http://www.lmb-melio.lv/,,
28873,28874,055599331897-93,,,,
28874,28875,974632636212-13,Cofradía de Pescadores de Palma de Mallorca,,,
28875,28876,974632636212-13,Cofradía de Pescadores de Barcelona,,,
28876,28877,974632636212-13,Federación de Empresarios del Mar,,IVEAEMPA,
28877,28878,974632636212-13,Clúster Marítimo y Logístico de las Illes Balears,https://www.cmlillesbalears.com/,CMLIB,
28878,28879,278791537169-91,,,ESOA,
28879,28880,278791537169-91,Friends of Europe,,,
28880,28881,278791537169-91,,,ESF,
28881,28882,278791537169-91,,,ITU,
28882,28883,278791537169-91,,,ADS,
28883,28884,755737537802-23,,www.uftaa.org,,
28884,28885,755737537802-23,,www.unizo.be,,
28885,28886,781914737871-44,CEFIC,https://cefic.org/,,
28886,28887,781914737871-44,Svenskt Näringsliv,https://www.svensktnaringsliv.se/,,
28887,28888,781914737871-44,Plastics Europe,https://www.plasticseurope.org/en,,
28888,28889,781914737871-44,SKGS,http://www.skgs.org/,,
28889,28890,781914737871-44,FECC,https://www.fecc.org/,,
28890,28891,781914737871-44,ECEG,https://www.eceg.org/,,
28891,28892,835021737805-19,Solar Power Europe,,,
28892,28893,835021737805-19,WindEurope,,,
28893,28894,978681036472-47,European trade union confederation,,,
28895,28896,520578437170-33,"Confederación de Asociaciones de Fútbol de América del Norte, Centroamérica y el Caribe",https://confac.org/federaciones,,
28896,28897,438929232932-59,Berenschot,,,
28897,28898,438929232932-59,E-I Consulting Group,,,
28898,28899,753947733539-84,Economy of Francesco,https://francescoeconomy.org/,,
28899,28900,026176034506-09,EUROFINAS,www.eurofinas.org,,
28900,28901,026176034506-09,Associazione Bancaria Italiana,www.abi.it,ABI,
28901,28902,661938541994-90,International SOS,https://www.internationalsos.com/about-us/associations,,
28902,28903,284568937633-32,Euroconsumers,euroconsumers.org,,
28903,28904,284568937633-32,Consumers International,,CI,
28904,28905,284568937633-32,BEUC,,,
28905,28906,835967332819-32,SSAB,https://www.ssab.com/company/sustainability/ssab-and-sustainability/stakeholders,,
28906,28907,968063434204-88,Energy Norway,,,
28907,28908,968063434204-88,Eurelectric,,,
28908,28909,968063434204-88,NHO,,,
28909,28910,968063434204-88,BusinessEurope,,,
28910,28911,968063434204-88,RECS International,,,
28911,28912,248727927360-83,WYSE Travel Confederation,www.wyse.org,,
28912,28913,248727927360-83,ESAE European Society for Association Experts,https://associationexecutives.eu,,
28913,28914,630081038878-45,SOLIDARITÉS INTERNATIONAL,https://www.solidarites.org/fr/reseaux-partenaires/,,
28914,28915,263856027841-59,Pôle Mer Bretagne Atlantique,,,
28915,28916,263856027841-59,Pôle Aérospace valley,,,
28916,28917,263856027841-59,EARSC,,EARSC,abbreviation
28917,28918,697003427612-81,Syndicat français des énergies renouvelables,,,
28918,28919,697003427612-81,SolarPower Europe,,,
28919,28920,089094736127-14,CEPESCA,,,
28920,28921,089094736127-14,EUROPECHE,,,
28921,28922,010510531771-50,DDAI,www. ddai.nl,,
28922,28923,771020536080-26,SDG charter,,,
28923,28924,771020536080-26,,,PARTOS,
28924,28925,771020536080-26,Groene 11,,,
28925,28926,771020536080-26,,,NWP,
28926,28927,771020536080-26,,,FSC,
28927,28928,771020536080-26,Deltaplan Biodiversiteitsherstel,,,
28928,28929,771020536080-26,,,IRMA,
28929,28930,632214236334-38,EREA,https://www.erea.org/,EREA,abbreviation
28930,28931,632214236334-38,IFAR,https://www.ifar.aero/,IFAR,abbreviation
28931,28932,632214236334-38,STAI,http://stai.dnw.aero/,STAI,abbreviation
28932,28933,632214236334-38,ICAS,https://www.icas.org/,ICAS,abbreviation
28933,28934,593474530364-05,International Organization for Standardization,https://www.iso.org,ISO,
28934,28935,593474530364-05,International Electrotechnical Commission,https://www.iec.ch,IEC,
28935,28936,593474530364-05,International Telecommunication Union,https://www.itu.int,ITU,
28936,28937,835733411355-16,LiFE Network,,,
28937,28938,835733411355-16,Coalition of European Lobbies for Eastern African Pastoralists,,Celep,
28938,28939,835733411355-16,,,ESN,
28939,28940,742752330806-73,,http://www.edf-feph.org,,
28940,28941,742752330806-73,,http://www.ocg.at,,
28941,28942,742752330806-73,,http://www.behindertenrat.at,,
28942,28943,742752330806-73,,https://www.austrian-standards.at/,,
28943,28944,742752330806-73,,https://w3c.org,,
28944,28945,742752330806-73,,https://www.accessibilityassociation.org/,,
28945,28946,742752330806-73,,https://www.aaate.net,,
28946,28947,742752330806-73,,https://www.icchp.org,,
28947,28948,742752330806-73,,https://www.easpd.eu,,
28948,28949,223802233480-26,ConfCommercio,,,
28949,28950,223802233480-26,Confrasporto,,,
28950,28951,223802233480-26,Imprese per l'Italia,,,
28951,28952,223802233480-26,,https://www.assarmatori.eu/en/who-we-are/our-partners/,,
28952,28953,606578838173-89,Belgian Security and Defence Industry,,BSDI,
28953,28954,606578838173-89,Groupement des Industries de Défense et de Sécurité Terrestres et Aéroterrestres,,GICAT,
28954,28955,062512537391-47,,http://www.clccr.org/,,
28955,28956,951554832121-12,Justice & Environment,http://www.justiceandenvironment.org/home/,,
28956,28957,951554832121-12,CNVOS,https://www.cnvos.si/,,
28957,28958,951554832121-12,"SLOGA, slovenian global action",http://www.sloga-platform.org/,,
28958,28959,951554832121-12,European Council on Refugees and Exiles,https://www.ecre.org/,,
28959,28960,951554832121-12,,https://www.eurochild.org/,EUROCHILD,
28960,28961,951554832121-12,International Detention Coalition,https://idcoalition.org/,,
28961,28962,721873432604-06,Pearle*,,,
28962,28963,721873432604-06,Culture Action Europe,,,
28963,28964,995341033700-55,SMEunited,www.smeunited.eu,,
28964,28965,978898736452-76,Centro Europeo para el Voluntariado,,CEV,
28965,28966,978898736452-76,International Association for Volunteering Effort,,IAVE,
